Date,RSI,Williams %R,SMA,EMA,WMA,HMA,TEMA,CCI,CMO,MACD,PPO,ROC,CMFI,DMI,Parabolic SAR,Label
2022-01-04,65.03579299998017,-3.7249678486888205,36.944240951538085,37.08081257808125,37.17003139149059,37.410234339550286,37.712640376758216,203.8577460092379,30.07158599996035,0.17789848684869014,0.6321839299727898,7.727002021271476,0.10193975073397858,20.081978939964866,35.46137818309425,HOLD
2022-01-05,59.485108388714465,-21.6803597218139,37.10076789855957,37.213707938529545,37.32775795676491,37.7248475585321,37.87217178562717,161.77747429247572,18.97021677742895,0.22881567127467406,0.8568282721642068,4.318405555835035,-0.025527415804103528,24.657563245709387,35.69466822215853,HOLD
2022-01-06,63.67613682726319,-5.691174894392892,37.295954895019534,37.42359171244569,37.55817628340288,38.09658137620097,38.21241667893144,146.49650698653895,27.35227365452639,0.3104801977665588,1.2155534840079234,5.359894861751499,0.052521453056696955,28.623069644021303,35.98181028353291,HOLD
2022-01-07,66.69463904135696,-2.4631194789138,37.51754455566406,37.67760683677197,37.83539810180664,38.50298425308382,38.62449380167764,155.06629993772782,33.389278082713915,0.4070294787551987,1.4183879063083313,6.053571992438715,0.08626223853971714,33.36047230234182,36.24023813876985,HOLD
2022-01-10,64.99810233681904,-12.573134178547928,37.68821563720703,37.861436011424935,38.04832950938832,38.81407553162237,38.81620954913282,125.17453402288442,29.99620467363808,0.467504469035255,1.6768426212957817,4.614982488185689,0.08286980214191005,37.84174080518886,36.56120604108944,HOLD
2022-01-11,67.30154220510461,-2.1941975604858666,37.89094619750976,38.07356211437253,38.29195022583008,39.041524135705195,39.07149342466665,114.25165312038733,34.60308441020924,0.5366370852703781,1.869453787534264,5.47908231562226,0.14921634752147617,41.72550684098964,36.915815410863765,HOLD
2022-01-12,67.49350621333612,-8.219233877525989,38.101220703125,38.2522627404614,38.503853745894,39.19668189154731,39.22792742560506,113.12351607942175,34.98701242667225,0.5869417250705737,2.0370010226389637,5.690219747061659,0.1428560883600809,45.62424427040661,37.22077946886969,HOLD
2022-01-13,65.291795841127,-14.864928809612765,38.303009033203125,38.37104189595989,38.65009508999911,39.2350684348983,39.23699163222398,94.154820455315,30.583591682253992,0.6076303863365098,2.2498712087537327,5.4703470984128035,0.0829432407322306,47.797606026122935,37.55069024630743,HOLD
2022-01-14,59.659243143597784,-31.86783427320704,38.47085266113281,38.3945061635002,38.68592896894975,39.081964758670686,39.034262801931206,32.93026462611522,19.31848628719558,0.5845710812401705,2.403826846277691,4.558285315931694,0.14835435339981995,42.71895379913774,37.869245624581445,HOLD
2022-01-18,49.856613753548885,-65.20154526427831,38.50762710571289,38.25768932464647,38.535230948708275,38.64680675930447,38.48993431172701,-30.105207405043082,-0.28677249290223544,0.49139192420311417,2.4631622360217276,0.9865906284431452,0.15706289438457233,39.27165817913042,39.32044234782973,HOLD
2022-01-19,44.10993415222119,-89.74381432943879,38.38315925598145,38.030880804194055,38.262979195334694,37.978759565257064,37.82842637396187,-84.34587366110793,-11.780131695557602,0.3623907095703274,2.4668146515694134,-3.2536428414871597,0.05450694630231032,38.03581643870492,39.28215909059714,HOLD
2022-01-20,42.15733655684154,-97.12224405291344,38.27943649291992,37.802449645237246,37.97049740878018,37.266288013650914,37.27953683996095,-116.90083786445621,-15.685326886316924,0.23838665895882372,2.3003002567574997,-2.743136685189445,-0.026105376976859742,37.97636071838946,39.19015094816496,SELL
2022-01-21,36.5774653954035,-95.628420646334,38.04464607238769,37.47839779878431,37.5597206809304,36.53100593258637,36.58202249955766,-184.78275944972748,-26.845069209192996,0.07834016642550523,1.8489852827548043,-6.119422439483,-0.12315364193804763,40.15823426645935,39.040686260008606,HOLD
2022-01-24,37.796593003029884,-69.46720654440188,37.774967193603516,37.23212294598687,37.210491596568716,35.98712134698425,36.182871322865736,-185.73963913280602,-24.406813993940233,-0.039671060896722565,1.5192444440431947,-6.94678491564035,0.029217874580182882,43.877869829386455,38.786974946226316,HOLD
2022-01-25,39.61490445604418,-66.18840574683982,37.533576583862306,37.05805717398038,36.937726870450106,35.73109161299889,36.01193539754558,-125.29850561132227,-20.770191087911652,-0.11964228798090204,1.1308765796066154,-6.23931054243531,0.04564141741179099,45.02249962570952,38.38016841429731,HOLD
2022-01-26,40.77995773666098,-64.13935213723849,37.26766853332519,36.9327829736686,36.725994595614345,35.74616039931172,35.97002734348392,-78.57695857212212,-18.440084526678017,-0.17341282322711038,0.5673417907054928,-6.813240947357,0.04142391922506732,43.56835012743382,38.0140425355612,HOLD
2022-01-27,38.01522038559076,-71.31149572402727,36.96592903137207,36.77028071269796,36.50260405106978,35.817995005906226,35.821142386999156,-73.16155545021496,-23.96955922881848,-0.23989158348351225,-0.07866606220380644,-7.725734623703595,0.01331242331559518,42.66425363872028,37.68452924469871,HOLD
2022-01-28,43.869697621667974,-61.06564737196811,36.72642288208008,36.723045419986185,36.4197963367809,36.01545778524996,35.961696917058255,-72.27543601958833,-12.260604756664048,-0.25163244653732875,-0.6675315084047933,-6.1560924087956534,0.07295645751926759,42.83035091116166,37.38796728292247,BUY
2022-01-31,47.50094302458065,-54.098351115734225,36.559522247314455,36.74268971085695,36.43882654363459,36.30630057363799,36.224683847864526,-40.114356194855944,-4.9981139508386985,-0.2323884006053305,-1.2062210686779076,-4.335070684183581,0.1127937500537116,40.87015324066292,37.121061517323845,HOLD
