Date,RSI,Williams %R,SMA,EMA,WMA,HMA,TEMA,CCI,CMO,MACD,PPO,ROC,CMFI,DMI,Parabolic SAR,Label
2022-05-04,46.76459467062603,-47.80208569805746,316.5917053222656,318.8954240651722,315.31859408291905,312.87321080679845,313.8011398799477,-30.740208836441738,-6.470810658747933,-7.60641180580626,-4.301371128936065,-3.402593613748285,-0.09285644242721242,36.48031457166652,303.39477474081343,HOLD
2022-05-05,39.07471819051288,-91.16337103575101,314.5194366455078,316.6739205153255,313.5159484863281,313.1870613791726,310.12331790756,-87.17967316749566,-21.850563618974228,-8.12973478747756,-4.48717440841717,-6.329473674987449,-0.13364474741958768,33.14138450166706,323.6178667781544,HOLD
2022-05-06,37.571660910591945,-90.31801770882325,312.937060546875,314.18827472205606,311.4220270330256,310.8809951628097,306.15591963901716,-122.24298182690666,-24.856678178816104,-8.740204547285316,-4.647087894856612,-4.96312400387047,-0.15598048839098827,31.80195003197153,323.212818010741,HOLD
2022-05-09,33.14180448946081,-97.25792163206727,309.75957641601565,309.9990081088839,307.46025390625,304.12414264100966,298.33619102562733,-173.05956851804447,-33.71639102107839,-10.064632052227012,-4.852082522479898,-9.839783781393077,-0.17617534776398697,33.10456639499617,322.2421647329627,HOLD
2022-05-10,35.58206343318033,-90.33568814485916,308.1546600341797,307.21452048397316,304.71929931640625,297.45850330699574,294.97349898059554,-158.33750305878857,-28.83587313363934,-10.705436999881215,-4.797164921991785,-5.164928897385268,-0.14640855393079033,34.23350057628419,320.29240701436026,HOLD
2022-05-11,32.432099309939574,-98.00496939828598,305.71299133300784,303.3472474946996,300.6810918634588,290.09693304505015,289.0988490090908,-168.37537373669159,-35.13580138012086,-11.78268546772955,-4.891012809449835,-7.867183957074965,-0.17688449668030745,36.46365166998935,318.459634758874,SELL
2022-05-12,32.19468629784859,-86.3065327713974,302.1014465332031,300.060201341544,296.9639104669744,284.7466429431029,285.2268935590426,-155.67256478672542,-35.61062740430282,-12.54633588859815,-4.770559100964873,-11.237477458451906,-0.18527357430910826,39.478326869842945,315.78866506096347,HOLD
2022-05-13,39.63657305273444,-62.51384871088472,300.99329528808596,299.2929856679394,295.8255593039773,284.0836223872021,287.81801039489335,-77.16440442667033,-20.726853894531118,-12.15830717242136,-4.571745076874222,-3.610530185227112,-0.11870369449684812,38.12074428627433,312.1281935340046,HOLD
2022-05-16,38.17302540568655,-70.23158102898009,299.02977600097654,298.04175634017486,294.26518277254974,286.10077548556853,288.3601074678263,-68.0956624354728,-23.653949188626896,-11.989301519895093,-4.702525646133006,-6.292394908743032,-0.13590298956150856,36.944172713848204,308.83376915974156,HOLD
2022-05-17,43.16450586335594,-53.18630667494544,297.79033203125,298.395092900484,294.4388793945312,290.6088079895636,292.43481399424604,-27.86775157927906,-13.670988273288124,-11.116075063740482,-4.395055415655261,-3.9677500692894028,-0.1331318397606155,33.7043953478406,305.86878722290487,HOLD
2022-05-18,36.92273014998248,-86.32857931431424,294.022021484375,296.0066573748988,292.160400390625,291.9780949448094,288.70847074555763,-85.88481307990115,-26.15453970003506,-11.48000071001286,-4.535994711660256,-11.668698546052568,-0.14146012592332238,34.040624930750184,303.2003034797518,HOLD
2022-05-19,36.33542229408683,-89.76852681753238,291.7273254394531,293.77457314160756,290.2891590465199,290.51369277491716,285.6993089428315,-102.5928542598789,-27.329155411826328,-11.756233318525574,-4.727253393112561,-7.482448597634219,-0.12515860712403923,34.859070538895594,300.7986681109141,HOLD
2022-05-20,35.97986666715044,-83.08706000155462,289.7118804931641,291.7879996957613,288.6748124556108,286.9391722399779,283.49267102766066,-111.84226536180577,-28.040266665699132,-11.909021726880326,-5.139690715705283,-6.651570512362121,-0.07709300373396741,37.071414382725834,298.6371962789601,HOLD
2022-05-23,39.38673742458841,-73.50227736245253,289.3523010253906,291.01772950960014,288.2820184881037,284.75203441273084,284.3631641255921,-76.51492464983308,-21.22652515082317,-11.517836769279882,-5.135430014343024,-1.2350430777180836,-0.09671914702311209,38.94713311007866,295.7466750013695,HOLD
2022-05-24,36.65581508206981,-84.39167557550181,288.0276184082031,289.27586959876373,286.8429637562145,282.48277116255326,282.3797263119052,-114.03409343222287,-26.6883698358604,-11.567823015420174,-5.121572327483647,-4.495259840914909,-0.029356563259537814,41.525123451550606,293.2030162770898,SELL
2022-05-25,39.563040958684866,-68.32007562002364,287.9707916259766,288.56684807548,286.36089699485086,282.098196380307,283.01429317193515,-67.13562369382981,-20.873918082630258,-11.16095660928687,-4.630246065773716,-0.1987335949531635,0.017251609443486922,40.98107188672568,290.9645965997236,HOLD
2022-05-26,45.01845303153225,-34.38578337466628,288.7722686767578,289.42437827269384,287.32680109197446,284.6011259136778,287.17973907933947,26.77218215631921,-9.963093936935486,-10.084237377296915,-4.168651371248626,2.8095533457613753,0.0033488704339683403,36.8151046567261,274.5495189657051,HOLD
2022-05-27,50.807759426271616,-0.5165078386827893,289.47380981445315,291.86647795287166,289.8874661532315,290.8202335858586,294.39520884036205,148.39422983618073,1.6155188525432305,-8.362102664462554,-3.3969282737071813,2.3713490945319124,0.08161178319383804,33.602720555219136,274.9553520085841,HOLD
2022-05-31,50.328730293898246,-9.80075100207256,290.43793029785155,293.7184690885711,292.1744878595526,297.38020330872195,298.8444422011488,141.33269851151715,0.6574605877964951,-6.981653855680179,-2.7211438064055877,3.2971391077457715,0.028710332944469272,31.46660901830514,276.07725354454226,HOLD
2022-06-01,48.94703048117829,-20.499348420078267,290.42127685546876,294.827578890294,293.88005925958805,302.12853390472105,300.69313818558715,109.8130011162292,-2.105939037643422,-5.998741991848021,-2.3202380543964978,-0.055514230442754726,0.007261161340315094,30.045849523203998,277.8150665800358,BUY
2022-06-02,53.951097147628026,-0.5239969492663699,292.6983276367188,297.2278746051979,297.0815007990057,306.20503962353024,305.48038997009735,118.84030099297587,7.9021942952560424,-4.505313400396915,-1.8497185691833935,7.982406149674181,-0.020215525670194447,29.462703606882407,280.0965998204021,HOLD
2022-06-03,48.91134476581722,-24.337669850152466,294.3267547607422,297.7345274646221,298.41170765269885,307.07087032433714,304.8521914994426,74.55583210993011,-2.1773104683655546,-3.9232581396444743,-1.717739918976659,5.739350826710332,0.01149382964559088,28.957310479403695,282.90749603444226,HOLD
2022-06-06,49.544284903856976,-21.368158056501706,296.14330139160154,298.3307743797902,299.62754960493606,305.968682892154,304.66210013054354,73.11014931720001,-0.9114301922860448,-3.342796618522243,-1.016461311373161,6.422332626305555,0.009992819518413217,29.257249521101325,285.4373026270784,HOLD
2022-06-07,51.2345864890978,-13.653538880227412,297.7491821289062,299.2906919552687,300.9851895419034,304.66287502712674,305.5160215020256,64.12579640586945,2.4691729781956058,-2.6428014615557913,-0.41598984935230887,5.584671479549775,0.09322053221983437,27.451313464528784,287.71412856045094,HOLD
2022-06-08,49.72496450926845,-20.145407238541445,299.7479736328125,299.67882342504936,301.65359552556816,303.46163610593237,304.91960757199024,62.64535653787589,-0.5500709814630987,-2.238549308142865,0.24336529402927093,7.102079516433489,0.0890765446907542,26.409382966631856,289.76327190048625,HOLD
2022-06-09,44.506443116778065,-44.133991991696384,300.5455291748047,298.5284567369722,300.4906560724432,300.35850873234295,300.70597959522536,9.703964236799502,-10.987113766443857,-2.5403655353084673,0.6548497474958829,2.7947509247200015,0.1447090115097995,24.71029667044295,291.607500906518,SELL
2022-06-10,38.875689365683506,-79.60379953577834,299.51772155761716,295.7060442372102,297.3015031294389,294.3804917152482,293.1025001342619,-96.37453940066706,-22.248621268632984,-3.573252494268388,1.224744344361123,-3.5044877863410386,0.07854911801980068,26.876380477034495,308.2055619608037,HOLD
2022-06-13,33.134239107633256,-97.80163666976175,296.2167724609375,291.00429720260377,291.9067238547585,284.65392264934496,282.0707044326039,-174.4708009093534,-33.73152178473348,-5.391474636992882,1.2724780312552313,-10.899403999382104,-0.025714481166987584,31.25455637989971,307.6925404964573,HOLD
2022-06-14,33.527843115420424,-93.76514557080941,293.0451629638672,287.24648575276956,287.2011896306818,274.905112434156,275.0755160214879,-162.85832761889887,-32.94431376915915,-6.715486111680377,1.0530075845670555,-10.500195298805151,-0.005435492618747016,35.212983964110265,306.1442071836658,HOLD
2022-06-15,38.868062264084166,-77.04993824793982,290.772021484375,285.3993352891978,284.2997342196378,269.27064600472494,273.74683428925096,-109.25329285539968,-22.263875471831653,-7.137760014253843,0.5028654061432276,-7.581723362771777,-0.03228671271349897,34.464203650118385,303.84464937638,HOLD
2022-06-16,33.9971307383212,-95.34007123820066,286.5598663330078,281.8553932018152,279.77894009676845,265.3517342923867,268.1362374135021,-132.1266633925819,-32.005738523357614,-8.279071712822372,-0.1524403664043993,-13.674531760585351,-0.00856641734882306,35.390321111579674,301.6830650375314,HOLD
2022-06-17,36.47661758547686,-88.05215270522675,283.47251586914064,279.5436782002778,276.6118663441051,263.9893207896839,266.200452190269,-99.61458307843824,-27.04676482904628,-8.820985779721525,-0.8131717453204308,-10.290672019598665,0.031118513682721175,35.64652996776153,298.6556408310685,HOLD
2022-06-21,41.45109346911759,-72.74662267570412,280.9642578125,278.8868830605256,275.2407370827415,265.9722503662109,268.354383671809,-55.235829957896456,-17.09781306176482,-8.603358391136169,-1.6157677727541278,-8.332698847066641,0.01544424880921396,32.79971153826118,295.8704105611227,HOLD
2022-06-22,41.244932613164586,-73.65378621299905,278.15610961914064,278.2763296152169,274.25247913707386,269.49394247652305,269.9446570559536,-47.172847918047374,-17.510134773670817,-8.36691416761255,-2.057223098704338,-9.249185547100964,-0.03943236162272731,29.61696357243966,293.30799871277253,HOLD
2022-06-23,44.28737717496347,-62.578267241913665,275.97679138183594,278.52285744263486,274.5208651455966,273.6846967600813,273.12406364781765,-29.047996730315564,-11.425245650073068,-7.758980157154781,-2.509356663955829,-7.230041425081107,-0.0387591309949668,26.617076286992674,290.9505798122904,HOLD
2022-06-24,50.70588618558755,-39.87398314004559,275.5629547119141,280.4665997151387,276.9275285200639,279.8488327797013,279.7710658881595,25.50442239624425,1.4117723711751107,-6.4299443246321175,-2.7864569457248396,-1.4107179862330004,-0.02290246932255348,25.672178600843463,263.84026245674573,BUY
2022-06-27,49.350854198330055,-44.08057901710829,275.97174377441405,281.67141406025553,279.0239146839489,285.3419878102312,283.337256486815,42.12792422951244,-1.2982916033398935,-5.484546848692673,-3.2260891187085967,1.4444578398220997,-0.0790778610977939,25.33912609541055,264.35616893052094,HOLD
2022-06-28,44.11374188816824,-65.1154144624949,276.82172241210935,281.06683367181415,279.45563798384234,286.8031109434185,281.74592992483673,14.749130939462116,-11.772516223663517,-5.379103811731284,-3.591881975286588,3.149860534465584,-0.17579032541857773,22.35602267961472,265.4278182712412,HOLD
2022-06-29,44.299524386826185,-62.118225214875764,277.6482391357422,280.61859145236497,279.7792341752486,285.35387693462945,280.7573207496692,-5.298483915864592,-11.400951226347615,-5.214827237487043,-3.6649023384352435,3.057364545507808,-0.1682931461554162,20.700188860117674,266.4566016383327,HOLD
2022-06-30,42.25197359652337,-58.59810802138028,277.45411682128906,279.62356301713385,279.3242697975852,281.8292999884095,278.51589132771716,-28.975534807779297,-15.496052806953243,-5.302350008164808,-3.3502399680550163,-0.7005821406953088,-0.13537805436316044,20.984633901686912,267.4442336707405,HOLD
2022-07-01,43.72418496345749,-51.9473507749479,278.55955810546874,279.1396545868169,279.23480613014914,278.37421092023754,277.8465555906536,-14.936972799097804,-12.551630073085018,-5.165619744157368,-3.099235959513831,4.157237553513253,-0.14257919734959767,21.23115293771358,268.392360421852,SELL
2022-07-05,47.48816742552301,-34.58358938402104,279.8158233642578,279.60582889489564,279.8064525257457,277.1445097027403,279.57270779380417,22.57806085031405,-5.023665148953977,-4.621384395887446,-2.916936618986031,4.667685125120603,-0.07036591903455226,19.048099825554367,269.302562102919,HOLD
2022-07-06,48.89060098889515,-27.968817818107393,280.5736846923828,280.31566331634923,280.4781061345881,278.44458781540993,281.5589112388781,81.13726637811567,-2.2187980222096915,-3.998231129666067,-2.2758617448736485,2.7465579822947346,-0.0393362060137186,17.616360452582384,270.17635571674333,HOLD
