Date,RSI,Williams %R,SMA,EMA,WMA,HMA,TEMA,CCI,CMO,MACD,PPO,ROC,CMFI,DMI,Parabolic SAR,Label
2015-10-21,66.39656314102902,-17.557386548253927,32.6519229888916,32.650400350061865,32.79838471846147,33.11284618185024,33.10350973725796,125.41334752365583,32.79312628205804,0.4651856801269503,2.09395999171597,3.244386440562993,0.11556506900806551,63.39469284988488,32.721776671338205,HOLD
2015-10-22,70.47561471847239,-5.855907385013481,32.75408401489258,32.7794962603134,32.927203785289414,33.21323028333259,33.27897853226993,132.44671461378124,40.95122943694478,0.49476322935881,2.1194143139817134,3.1590835285281726,0.11198643444831927,64.26993371420565,32.84068979152236,HOLD
2015-10-23,58.675028040075446,-41.8912566474061,32.81288223266601,32.77821711071096,32.930545043945315,33.17273789608117,33.11748855777975,63.35138809395196,17.350056080150893,0.46539485155497573,2.144333580592713,1.8269122272361351,0.04962695135567173,60.78100430356529,33.455975142465064,HOLD
2015-10-26,56.63256552516405,-49.09846677711167,32.83125648498535,32.755789502380345,32.90181468616832,33.028630042798596,32.94494599186155,-3.299547612381706,13.265131050328094,0.4277009423376512,2.0284747186060277,0.5658643978989933,0.08602307260097364,53.450053390069364,33.4418638923109,HOLD
2015-10-27,54.58626756229148,-56.305676906817226,32.84522171020508,32.716058609635766,32.848362523859194,32.8117092209633,32.76939505228239,-33.35342536181911,9.172535124582948,0.3839137410922788,1.95216038809786,0.43105716920874887,0.08498978820939557,47.09656259837289,33.40009436545694,HOLD
2015-10-28,48.986734914298516,-77.82806620902521,32.8253776550293,32.62074356546548,32.729563279585406,32.53602673694341,32.49279841397808,-113.63082499778649,-2.0265301714029587,0.31767567948757147,1.70716565640367,-0.6126548920410688,0.03288384407922196,44.94255829109365,33.359995619677136,HOLD
2015-10-29,46.26795086106316,-77.25494427784385,32.73938484191895,32.509350104255134,32.58096362027255,32.231241353352864,32.226183346311686,-173.30221587081797,-7.464098277873679,0.24750169908820396,1.466531691904685,-2.6163074440083514,0.09843875050936268,44.38759808613269,33.268297316443274,SELL
2015-10-30,48.71992041392611,-69.41174585442285,32.663682556152345,32.44493646225278,32.474725480513136,32.032261784871416,32.120538316412514,-111.550186702539,-2.5601591721477686,0.20142769292854723,1.2788015058592828,-2.3001355284467753,0.054232557771127725,42.25159313040873,33.133377256538175,HOLD
2015-11-02,49.34232694170777,-67.45084447872249,32.58944892883301,32.39891635397031,32.388933355158024,31.95714469293151,32.07542102364455,-97.90982698190152,-1.3153461165844669,0.1659660397979934,1.009662449404854,-2.2540007850820056,0.055761112698464975,40.40038883544796,33.00925080142549,HOLD
2015-11-03,51.00723833891915,-62.352785857467865,32.51374549865723,32.37863566945049,32.33401038429954,31.997426871097456,32.097882849093104,-76.27842811716137,2.0144766778382985,0.14391330320951568,0.72435628558739,-2.290960477087567,0.10473029257850598,37.93724287952011,32.89505446272181,HOLD
2015-11-04,53.89438990620488,-53.33312802450274,32.46156196594238,32.3927777447759,32.323587036132814,32.134385056929155,32.1981092140024,-30.91758076140823,7.78877981240976,0.13848051140022477,0.4582748902736713,-1.5823619779686666,0.1457793763188671,33.027354982618135,32.78999383111443,HOLD
2015-11-05,48.779686395784275,-68.23528644487872,32.3432315826416,32.35356797725982,32.27187104658647,32.23085243918679,32.14569884502995,-49.03995197220641,-2.4406272084314624,0.11036613680868612,0.19241354867135876,-3.547028347777007,0.046036991304820085,29.53666883547143,32.69333805003564,BUY
2015-11-06,34.558894154078814,-90.08261751731416,32.17124710083008,32.11703127582799,32.03721368963068,31.9895437683722,31.607820026993394,-196.0589272146248,-30.882211691842382,-0.0026228628305915436,-0.2564826924794714,-5.247835435352663,-0.000661864744902392,33.446922540092274,32.60441473144316,HOLD
2015-11-09,36.00349045992484,-87.05217815570953,32.019107246398924,31.938201356692183,31.848526347767223,31.59924401562623,31.29475617180691,-176.51869364372587,-27.993019080150304,-0.0846674970641601,-0.7434735892329789,-4.659025636670402,0.010717795967949192,36.835809084097,32.42277579152491,HOLD
2015-11-10,40.86015003885087,-76.58372559207822,31.90665626525879,31.84266652472702,31.7382813540372,31.286808050521696,31.2279404230294,-120.00725644105638,-18.279699922298246,-0.12570282110261388,-0.99231327954772,-3.4560669210793193,0.04683423706251808,37.47068541825409,32.259300745598495,HOLD
2015-11-11,45.219149584755264,-64.94286064034715,31.85594234466553,31.81394291309785,31.697923244129527,31.19715513556895,31.323940305863847,-64.3499057247106,-9.561700830489475,-0.13472832021783887,-1.1991111254141493,-1.5753663927998147,0.09396784519384038,35.85713327060795,32.112173204264714,SELL
2015-11-12,41.56333255020553,-71.3778179424404,31.793470573425292,31.735655440972103,31.61199951171875,31.19877428960319,31.26733955755445,-62.00514922466723,-16.873334899588947,-0.16430152425745703,-1.4310527396476282,-1.9517500631053857,0.03657954239064658,33.06544989656324,31.979758417064314,HOLD
2015-11-13,40.197485613395926,-74.99968658530538,31.704539680480956,31.650221023304233,31.516053251786666,31.239652348528008,31.189626325563864,-77.52266581631527,-19.605028773208147,-0.19497988279555756,-1.5441485362885417,-2.7656876167065674,0.026778761816613133,31.803656132419103,31.860585108583955,BUY
2015-11-16,48.412806121704925,-46.48443341976033,31.664850997924805,31.676533390183042,31.5324894991788,31.390270206181686,31.389859324931944,-31.079810442983046,-3.174387756590162,-0.174580418240879,-1.5534840430238448,-1.2328807542789375,0.02532222509629621,29.216904316547662,30.78802533226071,HOLD
2015-11-17,41.7253732939519,-75.51874772358215,31.558279609680177,31.593828902270676,31.451909082586116,31.431107998857595,31.274798276970333,-50.72646393740288,-16.549253412096217,-0.2023401759039416,-1.6481191471509349,-3.3007141708572876,-0.025663562917871103,25.49838934295589,30.80831063247804,HOLD
2015-11-18,44.579335324735816,-64.31481288782413,31.45464916229248,31.56224412183297,31.426787809892133,31.433981984071057,31.295842485790708,-68.42879899410401,-10.84132935052838,-0.20595232224061988,-1.7330958529616511,-3.192910884781897,0.04598076446615483,23.618633919541608,30.854831473068977,HOLD
2015-11-19,49.14830175045949,-45.2281630702134,31.412755966186523,31.597871020113868,31.48197742808949,31.498912056046304,31.47079277907611,4.9052005857214525,-1.7033964990810204,-0.17946601535519235,-1.795973057537369,-1.301955888768755,0.0469008510045519,21.781378421313594,30.89949148003628,HOLD
2015-11-20,50.85577955501695,-37.758837285881754,31.496543884277344,31.651075434691883,31.56883912519975,31.64428973535094,31.652912442100845,56.573614550162006,1.7115591100339043,-0.14611533411150646,-1.8278664122437454,2.6982563326931817,0.07944279236383443,22.11956312779675,30.942365086724887,HOLD
2015-11-23,47.07335465051315,-54.35632203709575,31.54284782409668,31.641153740888704,31.58701407692649,31.716608679415,31.64323675696162,22.444328866955743,-5.853290698973706,-0.1417728794222164,-1.8238418700154986,1.4872722088711794,0.04164185575976686,20.509584712761935,31.012923465305857,HOLD
2015-11-24,46.514440130536016,-54.97807914450221,31.55681209564209,31.625017150970372,31.588751290061257,31.726565177994544,31.616474736037528,-16.27996874907377,-6.971119738927972,-0.14027326367002146,-1.5306350528912693,0.44454137881600914,0.07172476247431082,18.4171410042261,31.07924834117197,BUY
2015-11-25,44.07278701199066,-56.90566375710687,31.524474906921387,31.577071264168406,31.55320632240989,31.63881441174132,31.51197825163789,-34.585502776368266,-11.854425976018689,-0.1527432603972514,-1.2715717287323998,-1.020593609364756,0.07739569265800085,17.065598925773443,31.141593724486114,HOLD
2015-11-27,45.02897491602153,-54.913072084755996,31.52814998626709,31.54853332702202,31.534231359308418,31.523810350052035,31.469474848543406,-16.549817052438126,-9.94205016795693,-0.15608211122886217,-1.0840272712045953,0.11710279374155216,0.036168294686755816,15.670396698382193,31.20019838480141,HOLD
2015-11-30,45.90040459927487,-56.05178845590382,31.54872856140137,31.53453670304376,31.5239407972856,31.431937100188904,31.466129337571306,0.08620333668694795,-8.199190801450264,-0.15281588771315313,-0.9139112651337972,0.6581823403792983,-0.003234261492891576,14.078583551981882,31.25528676549779,SELL
2015-12-01,50.04367358000757,-34.39504691992619,31.541379737854005,31.568521085338357,31.555344841697,31.459085693744697,31.578799765427014,50.185437444574184,0.08734716001513361,-0.1285804332621474,-0.6990979576522174,-0.23113186466107227,-0.012079696385613398,13.589817434200777,31.307069843352387,HOLD
2015-12-02,40.591206790534244,-95.5416753684453,31.52080135345459,31.46803995394427,31.459798500754616,31.37822340184992,31.33567715789603,-134.65390032125975,-18.81758641893152,-0.16441249792521262,-0.5673155162767242,-0.6591060581615126,-0.10387643952366898,14.394082046018829,32.11833806307439,HOLD
2015-12-03,38.01370802010303,-92.85718714065953,31.456858444213868,31.343066056400957,31.325231621482157,31.184339114873094,31.068208494610147,-236.8693919027646,-23.972583959793944,-0.20937410891283292,-0.6221464787185224,-2.0350948462434837,-0.13503969958111572,17.249688282740173,32.096141772999935,HOLD
2015-12-04,44.95393294235972,-62.755630563749456,31.40247039794922,31.31965615518832,31.281132195212624,31.05304484319205,31.090991514106257,-116.41214021778178,-10.092134115280565,-0.20762299860580669,-0.5058229809656469,-1.7125674584315764,-0.042766612713145885,16.688799762494412,32.03940761011772,HOLD
2015-12-07,47.01143228652965,-53.06205706736623,31.348816108703613,31.32589183748806,31.27231074246493,31.04868428779371,31.176327295183995,-57.468189295950246,-5.977135426940695,-0.1927455343442439,-0.44399460039969135,-1.682453933072421,0.07328002882802354,15.158973310978622,31.984942813750795,HOLD
2015-12-08,46.42128773286892,-56.123506097352745,31.320150566101074,31.322975265717325,31.26522612138228,31.11101929443051,31.21861901034667,-49.51926982613794,-7.157424534262166,-0.1824109566039418,-0.45984166785006386,-0.9072377336526524,0.08853043436038503,13.833123719664936,31.932656609238546,SELL
2015-12-09,46.54187186941899,-55.612690840987035,31.296631240844725,31.32192689809134,31.264691335504704,31.20902889906758,31.253629111458466,-20.27169357624806,-6.916256261162009,-0.17164830095234862,-0.5052019166034553,-0.745405211507346,0.06011477530918074,14.061800425710711,31.882461852906786,HOLD
2015-12-10,39.7978296774618,-91.32699224231362,31.240772438049316,31.22752687036664,31.174890518188477,31.175257347569318,31.046598981909415,-114.46083572324602,-20.404340645076395,-0.202301253774948,-0.5348886785568849,-1.781137149342482,-0.009614979772596925,12.971176391028461,31.834274886828297,BUY
2015-12-11,38.76091776965284,-85.42718994092627,31.170214080810545,31.13425453711372,31.079209899902345,31.024462819340254,30.87154530825925,-158.49060386450972,-22.478164460694313,-0.23104738721868756,-0.5450405297844843,-2.2456430412862405,0.021510446185584814,14.099575303424704,31.788015399392947,HOLD
2015-12-14,41.627053131112305,-71.42915636840492,31.109945678710936,31.086002416574043,31.0244196805087,30.870385582278473,30.83032859791025,-125.99824744945407,-16.745893737775393,-0.23862433799189375,-0.5162926152371046,-1.9150120814001952,0.11272876571715275,15.077521027501447,31.710817644317213,HOLD
2015-12-15,45.91130354516011,-52.571914812991416,31.048941802978515,31.090622349622368,31.0246862931685,30.835537272751935,30.91958485307614,-21.68332049001925,-8.177392909679776,-0.22249307654808703,-0.6055834396789803,-1.9231111498068447,0.07638832378227449,14.361155182023298,31.638251754546026,HOLD
2015-12-16,56.94525326779567,-3.5532987381845627,31.13713722229004,31.237387205288506,31.179029430042615,31.077564659503977,31.340803733071084,123.16654012242624,13.890506535591346,-0.14458496996194725,-0.5854855029704589,2.8435573622226236,0.18647463189725882,17.47041876710601,30.50138614813074,HOLD
2015-12-17,57.726425747650715,-10.762276831050166,31.255466651916503,31.36949458863981,31.329364083030008,31.465710745917423,31.653246093652324,168.92154968604643,15.45285149530143,-0.07662133915509273,-0.5882451204238605,3.844275568453799,0.14825598540127377,20.958918437759316,30.53034396398936,HOLD
2015-12-18,51.66368999670376,-35.00155702800451,31.290705490112305,31.405350114648833,31.385951961170544,31.74722809261746,31.676909270192645,87.50608833747374,3.3273799934075154,-0.05419198151512461,-0.4275702058223264,1.1289320952413366,0.09463939399875088,20.39343812657068,30.594744996154564,BUY
2015-12-21,51.33827455394284,-36.35998918798996,31.309753799438475,31.430638366730612,31.432084690440785,31.856209207785245,31.674672507663843,78.32343966269386,2.6765491078856667,-0.03777763444814397,-0.24441743373688773,0.607524980531984,0.1027813107943973,19.903355190207193,30.65656998703316,HOLD
2015-12-22,55.00301988213879,-20.049726106468512,31.359944534301757,31.499932853030835,31.52335818897594,31.893029634880293,31.786699621646722,87.94715092392768,10.006039764277581,-0.0031620016585627297,-0.1525833079378941,1.6030333506159071,0.16686779744592925,20.28951908780492,30.71592197827661,HOLD
2015-12-23,60.82761577917037,-3.9609051250111715,31.458408927917482,31.645736548830982,31.694614306363192,32.00119848540334,32.075753187126395,152.87924824968692,21.65523155834075,0.06309045105699695,0.03684921527488874,3.1440985960553465,0.16760907338008235,23.132400251651887,30.772899889870324,HOLD
2015-12-24,60.444729916756394,-5.149130790385925,31.606094551086425,31.76098135400624,31.84391867897727,32.14427396408235,32.248907406374244,140.36778013173213,20.889459833512785,0.11250212347501787,0.164320084968098,4.794563299173349,0.17808064393113604,25.596258025800612,30.869092447314383,HOLD
2015-12-28,61.147244508977224,-2.367250058377368,31.76854019165039,31.86607300657151,31.977171568437058,32.304108683268225,32.37867507012764,116.16356305403453,22.294489017954444,0.15467155499644747,0.32225885311766517,5.288885932965495,0.20179892084263132,26.498422312074556,30.98965426990273,HOLD
2015-12-29,63.25570489748669,-5.236183331239297,31.93337345123291,31.984459818098635,32.11329161904075,32.4671591228909,32.53204640240949,131.8905840889924,26.51140979497338,0.20016422793194977,0.6825304832788899,5.33978959819829,0.22481918333461562,28.640576094515453,31.12904291781277,HOLD
2015-12-30,62.64546044127879,-6.6326232985062905,32.07098178863525,32.07592083705584,32.21404106833718,32.579728076433895,32.606381138629445,108.24144908090054,25.29092088255758,0.23115592825254438,1.0775400121690248,4.423082346392142,0.18124832206383876,30.298673231146847,31.30898790457199,HOLD
2015-12-31,55.830559989563454,-23.039313444299292,32.095048141479495,32.08729751835996,32.22631575844505,32.53926796190666,32.4832292865093,53.36606914160027,11.661119979126918,0.22496223710547625,1.3459188722738324,0.7544824697050267,0.2316221201341633,26.74091239323698,31.4673394929201,HOLD
2016-01-04,54.60529801391934,-26.272406767925215,32.10581512451172,32.08445208666596,32.222061122547494,32.39856173775413,32.35777444691324,12.199608968068414,9.210596027838658,0.21221359796285455,1.5351454773552804,0.33684740663299984,0.31610190300978436,24.872857345150297,31.606688890666437,HOLD
2016-01-05,58.022025627890216,-18.88276058399243,32.17933044433594,32.12397955816881,32.25770440535112,32.2873712173616,32.3687998797705,26.773861579260192,16.044051255780428,0.21817093371444685,1.5254666398765981,2.328888349648901,0.3151322526511459,22.399012806285146,32.62858447413958,HOLD
