Date,RSI,Williams %R,SMA,EMA,WMA,HMA,TEMA,CCI,CMO,MACD,PPO,ROC,CMFI,DMI,Parabolic SAR,Label
2014-01-15,49.37704665137925,-58.92725971507971,14.25078535079956,14.266813115254164,14.259984137795188,14.271702409031414,14.26154315619793,-19.246227940043696,-1.2459066972414956,0.011271222156002736,0.19286157450150407,-1.5533896783524106,0.04638260572987656,14.442684768930793,14.108200137361328,HOLD
2014-01-16,49.89560633740864,-55.356686250033384,14.245164489746093,14.266198631829933,14.262283793362704,14.267820193550804,14.261313571511161,-8.611376291014805,-0.2087873251827357,0.010141197935388035,0.1563631797553485,-0.3925280413564012,0.07447830582003086,13.173756207259384,14.115661165169644,HOLD
2014-01-17,57.21331596286998,-15.151115236483692,14.280999183654785,14.305299019304389,14.30520857030695,14.312675403826164,14.359821670548737,165.80463518123847,14.426631925739947,0.02651602166789324,0.12929298965430863,2.5373460271087636,-0.07407016127593612,16.6078379062262,14.122972972421795,HOLD
2014-01-21,53.16693828204602,-37.87885576600307,14.304186344146729,14.318126940310655,14.322454643249511,14.363839257365527,14.377349567107903,71.90612853001326,6.333876564092037,0.030635290764617906,0.07672339891857788,1.639365927093847,-0.09977378747152052,15.9076508124827,14.140114570091555,HOLD
2014-01-22,51.85062514838724,-45.45428943188469,14.312617683410645,14.322235148262429,14.329097505049273,14.39055292052452,14.371583078703484,37.27888531280069,3.701250296774474,0.030711085113120262,0.13744160216841508,0.591406955736224,-0.02394519091875113,14.389025885253265,14.156570503854523,HOLD
2014-01-23,40.42517859336326,-89.24746923271167,14.276080989837647,14.25788830717432,14.266499293934215,14.301999412883411,14.19777174827105,-201.03034800864253,-19.149642813273477,0.0007137955857512424,0.09141006367724318,-2.5490074230364295,-0.0490443299232527,17.23277496495236,14.551512914165762,HOLD
2014-01-24,34.026467031394084,-96.15389867098027,14.218464946746826,14.151585614139606,14.156888840415261,14.08957757564506,13.948192576796242,-268.175950597586,-31.947065937211836,-0.046337550717991505,-0.1058339030320263,-4.0434059036130225,-0.1354952153438218,21.726072881890296,14.538443963373057,HOLD
2014-01-27,33.086388607642036,-92.95787273725983,14.14468822479248,14.055667299130914,14.04881064675071,13.831618765628699,13.762719856546102,-211.87241405332912,-33.827222784715936,-0.0865969559021007,-0.37011385779228084,-5.137010065645863,-0.11390999913355455,26.15262765515231,14.502429901543193,SELL
2014-01-28,34.75039873604599,-88.73222468332914,14.096206665039062,13.984854311915438,13.961812036687677,13.630403284593063,13.66471936749926,-142.8123489666621,-30.49920252790803,-0.11378909533831028,-0.5235700622182469,-3.4260137423070436,-0.10331670286918186,29.82856284280639,14.445510472417023,HOLD
2014-01-29,30.055431754904873,-94.70587097262946,14.006270027160644,13.882203653052882,13.838915495439009,13.460309885969066,13.496555795107533,-154.49102364086602,-39.88913649019025,-0.15341430057844363,-0.8920397382991951,-6.280648458801805,-0.10256118078113295,34.55032940840575,14.392006209038424,HOLD
