Date,Close,Label,Prediction,Prediction_Prob
2023-01-03,318.0906982421875,2.0,2,0.99860954
2023-01-04,319.37750244140625,2.0,2,0.96928865
2023-01-05,316.1699523925781,2.0,2,0.9392071
2023-01-06,322.9501037597656,1.0,0,0.9978528
2023-01-09,321.9993896484375,1.0,2,0.7672724
2023-01-10,323.8623962402344,1.0,0,0.9993967
2023-01-11,326.2920837402344,0.0,0,0.98560846
2023-01-12,328.4433288574219,0.0,0,0.99999917
2023-01-13,329.4421081542969,0.0,0,0.9999981
2023-01-17,325.71588134765625,0.0,2,0.93340355
2023-01-18,319.7712707519531,1.0,2,0.98640454
2023-01-19,317.52410888671875,2.0,2,0.9992823
2023-01-20,320.7151794433594,1.0,2,0.5953271
2023-01-23,323.1181640625,1.0,0,0.5760011
2023-01-24,324.01202392578125,1.0,0,0.8510844
2023-01-25,324.22344970703125,1.0,0,0.9999639
2023-01-26,326.1842346191406,0.0,0,0.9999981
2023-01-27,326.42449951171875,0.0,0,0.99970156
2023-01-30,323.9736022949219,0.0,0,0.98803294
2023-01-31,327.5971374511719,0.0,0,0.91281486
2023-02-01,327.6356201171875,0.0,0,0.7142195
2023-02-02,327.2127685546875,0.0,0,0.7479892
2023-02-03,325.8190002441406,0.0,2,0.9999287
2023-02-06,325.33837890625,0.0,2,0.99991095
2023-02-07,328.2604675292969,0.0,1,0.65547884
2023-02-08,326.241943359375,0.0,2,0.9997967
2023-02-09,323.9927673339844,0.0,2,0.9995005
2023-02-10,325.57867431640625,0.0,2,0.99210393
2023-02-13,329.2503356933594,0.0,1,0.98849314
2023-02-14,327.8951110839844,0.0,2,0.9959281
2023-02-15,328.3948974609375,0.0,2,0.995906
2023-02-16,324.2906494140625,0.0,2,0.9999167
2023-02-17,325.6885986328125,0.0,2,0.48411503
2023-02-21,318.910888671875,0.0,2,0.9999995
2023-02-22,318.2080383300781,0.0,2,0.9999919
2023-02-23,319.3152770996094,0.0,2,0.99993813
2023-02-24,315.8974609375,0.0,2,0.99991286
2023-02-27,316.80255126953125,0.0,2,0.99999106
2023-02-28,314.4052124023437,0.0,2,0.9977343
2023-03-01,314.8191833496094,0.0,2,0.99799263
2023-03-02,318.131103515625,0.0,2,0.99942183
2023-03-03,321.76055908203125,0.0,2,0.99603456
2023-03-06,322.213134765625,0.0,2,0.9928883
2023-03-07,316.6195068359375,0.0,2,0.92679983
2023-03-08,316.25372314453125,0.0,2,0.9922104
2023-03-09,311.045166015625,2.0,0,0.61848754
2023-03-10,307.8199768066406,2.0,2,0.9995684
2023-03-13,306.9438171386719,2.0,2,0.9999716
2023-03-14,310.1883544921875,2.0,2,0.9999751
2023-03-15,307.6370544433594,2.0,2,0.9126449
2023-03-16,311.208984375,2.0,2,0.99366546
2023-03-17,307.4519348144531,2.0,0,0.6791756
2023-03-20,311.1200256347656,2.0,2,0.99968934
2023-03-21,314.324951171875,2.0,2,0.9999999
2023-03-22,309.0736389160156,2.0,2,0.9988795
2023-03-23,309.710693359375,2.0,2,0.9998313
2023-03-24,311.1393127441406,2.0,2,0.9999994
2023-03-27,313.0603942871094,2.0,2,0.99999857
2023-03-28,312.57763671875,2.0,2,1.0
2023-03-29,315.7342834472656,2.0,2,0.99924976
2023-03-30,317.08575439453125,2.0,1,0.94975924
2023-03-31,321.0821228027344,1.0,0,0.85197544
2023-04-03,324.2579650878906,1.0,0,0.9999621
2023-04-04,322.3563232421875,1.0,0,0.9978028
2023-04-05,323.2057189941406,1.0,0,0.9992731
2023-04-06,323.2830505371094,1.0,0,0.99773186
2023-04-10,324.3061828613281,1.0,0,0.99523073
2023-04-11,325.213623046875,1.0,0,0.9985655
2023-04-12,324.9336242675781,1.0,0,0.9604942
2023-04-13,328.5633544921875,0.0,0,0.9677673
2023-04-14,327.0863342285156,0.0,0,0.66555876
2023-04-17,328.1288452148437,0.0,0,0.8363242
2023-04-18,328.0130615234375,0.0,2,0.85442847
2023-04-19,327.23114013671875,0.0,2,0.99966395
2023-04-20,326.22723388671875,0.0,2,0.9999987
2023-04-21,326.5594177246094,0.0,2,0.99999976
2023-04-24,327.1775817871094,0.0,2,0.99999964
2023-04-25,323.8744812011719,1.0,2,0.99983525
2023-04-26,321.5757141113281,2.0,2,0.9939043
2023-04-27,326.6464233398437,0.0,2,0.99983716
2023-04-28,329.3796691894531,0.0,1,0.7319271
2023-05-01,328.73260498046875,0.0,2,0.99260724
2023-05-02,325.36181640625,0.0,2,0.9573287
2023-05-03,322.69610595703125,0.0,2,0.9995289
2023-05-04,320.0110778808594,1.0,2,0.9742202
2023-05-05,325.2266845703125,0.0,0,0.8117592
2023-05-08,324.7340087890625,0.0,0,0.89755994
2023-05-09,324.2994384765625,0.0,0,0.6743893
2023-05-10,324.0290222167969,0.0,0,0.5297629
2023-05-11,321.9427185058594,1.0,2,0.923341
2023-05-12,321.8172302246094,2.0,2,0.85613364
2023-05-15,322.3677062988281,2.0,2,0.8162057
2023-05-16,319.0645446777344,2.0,2,0.9981177
2023-05-17,323.17901611328125,0.0,2,0.9784387
2023-05-18,324.5795288085937,0.0,2,0.9848446
2023-05-19,323.4721984863281,0.0,2,0.9994678
2023-05-22,322.2235107421875,2.0,2,0.99970067
2023-05-23,320.0069885253906,2.0,2,0.99997675
2023-05-24,317.4903259277344,2.0,2,0.99885535
2023-05-25,317.2387390136719,2.0,2,0.99632
2023-05-26,320.22967529296875,2.0,2,0.9999758
2023-05-30,319.919921875,2.0,2,0.99996746
2023-05-31,318.951904296875,2.0,2,0.99987173
2023-06-01,320.3263854980469,2.0,2,0.9997718
2023-06-02,327.227783203125,1.0,1,0.9339112
2023-06-05,325.3500061035156,2.0,2,0.9527343
2023-06-06,325.3887023925781,2.0,2,0.944221
2023-06-07,326.35662841796875,2.0,1,0.9419282
2023-06-08,327.94403076171875,1.0,1,0.61692214
2023-06-09,328.3892822265625,1.0,0,0.9277232
2023-06-12,330.2282409667969,1.0,0,0.99332595
2023-06-13,331.6318359375,1.0,0,0.98064685
2023-06-14,329.5024108886719,1.0,0,0.99431384
2023-06-15,333.7128601074219,0.0,0,0.99919504
2023-06-16,332.7001037597656,0.0,0,0.9999113
2023-06-20,330.2845153808594,2.0,2,0.92869073
2023-06-21,329.28521728515625,2.0,2,0.9885853
2023-06-22,329.1979675292969,2.0,2,0.83764946
2023-06-23,327.0831298828125,2.0,2,0.9988489
2023-06-26,327.0638122558594,2.0,2,0.9974606
2023-06-27,329.0912780761719,2.0,0,0.9755592
2023-06-28,328.5091552734375,2.0,0,0.8685899
2023-06-29,330.9635925292969,2.0,0,0.9999963
2023-06-30,333.5732421875,0.0,0,0.9999988
2023-07-03,333.7866516113281,0.0,0,0.999961
2023-07-05,332.56427001953125,0.0,2,0.55497736
2023-07-06,329.0912780761719,2.0,2,0.60615826
2023-07-07,327.3451232910156,2.0,2,0.9999676
2023-07-10,329.43072509765625,2.0,1,0.9080874
2023-07-11,332.3994140625,2.0,0,0.9999945
2023-07-12,333.3598022460937,2.0,0,0.99999154
2023-07-13,333.64117431640625,2.0,0,0.9996014
2023-07-14,334.8537902832031,2.0,0,0.99391705
2023-07-17,335.513427734375,2.0,0,0.99826705
2023-07-18,339.1319274902344,2.0,0,0.9998381
2023-07-19,340.2087707519531,1.0,0,0.9971233
2023-07-20,341.896728515625,0.0,0,0.9568517
2023-07-21,341.8754272460937,0.0,0,0.7621439
2023-07-24,343.7491455078125,0.0,0,0.6203342
2023-07-25,343.9918518066406,0.0,1,0.51456064
2023-07-26,344.89471435546875,0.0,1,0.56584215
2023-07-27,342.487060546875,0.0,2,0.9849909
2023-07-28,344.147216796875,0.0,2,0.59280217
2023-07-31,345.20538330078125,0.0,1,0.90478426
2023-08-01,345.81707763671875,0.0,1,0.4639155
2023-08-02,342.4578552246094,0.0,2,0.9999727
2023-08-03,341.729736328125,0.0,2,0.99961877
2023-08-04,340.4288024902344,0.0,2,0.9177539
2023-08-07,344.2830810546875,0.0,2,0.99999416
2023-08-08,342.72979736328125,0.0,2,0.95093507
2023-08-09,341.0404663085937,0.0,0,0.99996054
2023-08-10,341.6327209472656,0.0,0,0.99994993
2023-08-11,342.7103576660156,0.0,0,0.9097154
2023-08-14,342.9141845703125,0.0,0,0.9440274
2023-08-15,339.41912841796875,0.0,0,0.99998105
2023-08-16,337.6327209472656,0.0,0,0.9999006
2023-08-17,335.001708984375,1.0,0,0.7184723
2023-08-18,335.5559387207031,1.0,2,0.7550568
2023-08-21,335.11846923828125,1.0,2,0.91049963
2023-08-22,333.4558410644531,2.0,2,0.9640292
2023-08-23,335.27398681640625,1.0,0,0.80359125
2023-08-24,331.5793151855469,2.0,2,0.9039801
2023-08-25,333.9809265136719,1.0,2,0.58324486
2023-08-28,336.129638671875,0.0,0,0.6449929
2023-08-29,338.958984375,0.0,0,0.96512204
2023-08-30,339.7173767089844,0.0,0,0.9348111
2023-08-31,338.1714172363281,0.0,2,0.98131746
2023-09-01,339.3089904785156,0.0,2,0.9102973
2023-09-05,337.3644714355469,0.0,2,0.9962639
2023-09-06,335.4393615722656,0.0,2,0.9962836
2023-09-07,336.1102294921875,0.0,2,0.9955825
2023-09-08,336.9075622558594,0.0,2,0.9995079
2023-09-11,337.7435913085937,0.0,2,0.9999901
2023-09-12,337.5880126953125,0.0,2,0.99974257
2023-09-13,336.9462890625,0.0,2,0.9073533
2023-09-14,340.24237060546875,0.0,2,0.9894428
2023-09-15,337.4377746582031,0.0,2,0.9898281
2023-09-18,337.447509765625,0.0,2,0.9882824
2023-09-19,336.3946228027344,0.0,0,0.9968094
2023-09-20,335.6634826660156,0.0,0,0.9999188
2023-09-21,332.0174865722656,0.0,0,0.998833
2023-09-22,331.04266357421875,0.0,0,0.9755858
