Date,Close,Label,Prediction,Prediction_Prob
2022-01-03,215.8182678222656,0.0,0,0.6605993
2022-01-04,215.49253845214844,0.0,0,0.96629936
2022-01-05,208.1938934326172,0.0,0,1.0
2022-01-06,209.381591796875,0.0,0,1.0
2022-01-07,206.9582977294922,0.0,0,0.99999905
2022-01-10,206.23992919921875,0.0,0,1.0
2022-01-11,208.433334350586,0.0,0,1.0
2022-01-12,206.88165283203125,0.0,0,1.0
2022-01-13,204.98513793945312,0.0,0,0.9996575
2022-01-14,205.27249145507807,0.0,0,0.9998523
2022-01-18,199.06576538085932,0.0,0,0.99457055
2022-01-19,195.8282928466797,0.0,0,0.8301903
2022-01-20,192.28433227539065,0.0,2,0.59090376
2022-01-21,188.68292236328125,1.0,0,0.8370788
2022-01-24,193.0314178466797,0.0,0,0.7398963
2022-01-25,190.45486450195312,1.0,2,0.7732053
2022-01-26,187.70590209960932,1.0,2,0.8443751
2022-01-27,183.44354248046875,2.0,2,0.80134046
2022-01-28,187.01626586914065,1.0,2,0.9634903
2022-01-31,192.75369262695312,1.0,0,0.9819964
2022-02-01,194.78428649902344,0.0,0,0.615
2022-02-02,192.84945678710932,1.0,0,0.8468478
2022-02-03,189.2001037597656,1.0,0,0.963289
2022-02-04,190.0142822265625,1.0,0,0.95178676
2022-02-07,190.95297241210932,1.0,2,0.54251385
2022-02-08,194.2095489501953,0.0,2,0.95505595
2022-02-09,197.897201538086,0.0,2,0.97432566
2022-02-10,194.8608856201172,0.0,2,0.9952766
2022-02-11,192.88780212402344,0.0,0,0.98650384
2022-02-14,192.21725463867188,1.0,0,0.9999974
2022-02-15,197.3703765869141,0.0,0,0.84548503
2022-02-16,197.78225708007807,0.0,0,0.8903099
2022-02-17,192.71534729003903,0.0,0,0.9999995
2022-02-18,191.05828857421875,1.0,0,0.99999976
2022-02-22,188.3668365478516,2.0,0,0.99997485
2022-02-23,184.8419647216797,2.0,0,0.96482265
2022-02-24,189.6886138916016,1.0,0,0.99999976
2022-02-25,193.9605407714844,0.0,0,0.960828
2022-02-28,194.74598693847656,0.0,2,0.75501525
2022-03-01,191.07748413085932,2.0,0,0.91683906
2022-03-02,195.62713623046875,0.0,2,0.7645381
2022-03-03,193.3092041015625,0.0,0,0.920645
2022-03-04,190.282470703125,2.0,0,0.99425757
2022-03-07,185.5507659912109,2.0,0,0.97886854
2022-03-08,186.5756683349609,2.0,0,0.9982048
2022-03-09,191.8341217041016,2.0,0,0.9999621
2022-03-10,191.48931884765625,2.0,0,0.9986675
2022-03-11,188.4338531494141,2.0,0,0.99998033
2022-03-14,184.58338928222656,2.0,0,0.9994199
2022-03-15,187.52392578125,2.0,0,0.9999987
2022-03-16,193.42413330078125,1.0,0,0.98569274
2022-03-17,196.46047973632807,0.0,0,0.98310894
2022-03-18,198.5293731689453,0.0,0,0.60751015
2022-03-21,196.7765655517578,0.0,0,0.81638324
2022-03-22,198.7496490478516,0.0,0,0.95123243
2022-03-23,195.301498413086,1.0,0,0.9963716
2022-03-24,197.54721069335932,0.0,0,0.9997341
2022-03-25,197.81594848632807,0.0,0,0.999987
2022-03-28,197.8831329345703,0.0,0,0.9999994
2022-03-29,203.1807556152344,0.0,0,1.0
2022-03-30,199.1019592285156,0.0,0,1.0
2022-03-31,197.0001983642578,0.0,0,1.0
2022-04-01,199.20755004882807,0.0,0,1.0
2022-04-04,199.53384399414065,0.0,0,0.9999999
2022-04-05,194.8120574951172,0.0,0,1.0
2022-04-06,192.04806518554688,0.0,0,1.0
2022-04-07,191.42428588867188,0.0,0,1.0
2022-04-08,189.8983154296875,0.0,0,1.0
2022-04-11,188.62188720703125,0.0,0,0.99995315
2022-04-12,189.2169342041016,0.0,0,0.91628957
2022-04-13,192.8158569335937,0.0,0,1.0
2022-04-14,190.9444274902344,0.0,0,0.9999088
2022-04-18,189.6583709716797,0.0,0,0.9819741
2022-04-19,193.4396514892578,0.0,0,1.0
2022-04-20,194.1786346435547,0.0,0,1.0
2022-04-21,189.83116149902344,0.0,0,0.99998856
2022-04-22,184.9174041748047,0.0,0,0.9976246
2022-04-25,186.040267944336,0.0,0,0.9999708
2022-04-26,180.1764373779297,0.0,0,0.9600799
2022-04-27,179.42788696289062,0.0,0,0.9874213
2022-04-28,182.7772827148437,0.0,0,0.99515307
2022-04-29,177.49880981445312,0.0,0,0.9621087
2022-05-02,179.36065673828125,0.0,0,0.9517173
2022-05-03,180.89620971679688,0.0,0,0.9092705
2022-05-04,185.7235717773437,0.0,0,0.81979084
2022-05-05,178.1898193359375,0.0,0,0.74039257
2022-05-06,175.22430419921875,0.0,0,0.7600459
2022-05-09,167.85372924804688,2.0,0,0.54194385
2022-05-10,167.90171813964844,2.0,0,0.5583499
2022-05-11,163.72694396972656,2.0,2,0.75028265
2022-05-12,165.64637756347656,2.0,2,0.7482743
2022-05-13,170.89599609375,2.0,0,0.91273373
2022-05-16,170.0802764892578,2.0,0,0.97225404
2022-05-17,175.28187561035156,0.0,0,0.9994387
2022-05-18,169.1397247314453,2.0,0,0.9990258
2022-05-19,169.4180450439453,2.0,0,0.9999788
2022-05-20,168.98617553710938,2.0,0,0.9995913
2022-05-23,171.03036499023438,2.0,0,0.99818856
2022-05-24,168.49671936035156,2.0,0,0.93080074
2022-05-25,171.52944946289062,2.0,0,0.78274584
2022-05-26,175.35867309570312,0.0,0,0.5467105
2022-05-27,180.08047485351562,0.0,0,0.8818197
2022-05-31,177.8443145751953,0.0,0,0.57383376
2022-06-01,176.8366241455078,0.0,0,0.8219492
2022-06-02,181.15533447265625,0.0,0,0.9892721
2022-06-03,179.52381896972656,0.0,0,0.99404234
2022-06-06,180.3012084960937,0.0,0,0.9994324
2022-06-07,183.2091064453125,0.0,0,0.99998367
2022-06-08,180.3779754638672,0.0,0,0.9993272
2022-06-09,176.63873291015625,0.0,0,1.0
2022-06-10,171.84674072265625,0.0,0,1.0
2022-06-13,163.77352905273438,1.0,0,0.99999833
2022-06-14,162.98448181152344,1.0,0,0.9959175
2022-06-15,165.37086486816406,0.0,0,0.92847294
2022-06-16,157.71141052246094,2.0,2,0.9507181
2022-06-17,158.9430694580078,2.0,2,0.8935815
2022-06-21,161.79132080078125,2.0,2,0.55941576
2022-06-22,161.48341369628906,2.0,2,0.63142776
2022-06-23,163.41749572753906,2.0,0,0.587209
2022-06-24,168.4788818359375,1.0,0,0.99233454
2022-06-27,169.10433959960938,1.0,0,0.9847899
2022-06-28,165.92897033691406,2.0,0,0.9987342
2022-06-29,164.24502563476562,2.0,0,0.9802931
2022-06-30,162.96524047851562,2.0,0,0.9806315
2022-07-01,164.93783569335938,2.0,0,0.9997185
2022-07-05,166.30422973632812,2.0,0,0.9972926
2022-07-06,165.07257080078125,2.0,0,0.99996865
2022-07-07,168.97923278808594,2.0,0,0.995363
2022-07-08,168.9600067138672,2.0,0,0.9954537
2022-07-11,165.56329345703125,2.0,0,0.9999945
2022-07-12,164.9955596923828,2.0,0,0.9999999
2022-07-13,164.85125732421875,2.0,0,1.0
2022-07-14,163.15768432617188,2.0,0,1.0
2022-07-15,166.5543975830078,2.0,0,0.99553055
2022-07-18,166.08290100097656,2.0,0,0.9999888
2022-07-19,171.9429473876953,2.0,0,0.9997024
2022-07-20,174.6372528076172,2.0,0,0.99328965
2022-07-21,175.5321044921875,2.0,0,0.85222435
2022-07-22,172.7320098876953,2.0,2,0.8377019
2022-07-25,173.6268768310547,2.0,2,0.8104219
2022-07-26,172.55880737304688,2.0,2,0.6211982
2022-07-27,176.48472595214844,2.0,0,0.93757385
2022-07-28,178.90960693359375,2.0,0,0.9960388
2022-07-29,180.1797637939453,2.0,0,0.99897563
2022-08-01,180.1123809814453,2.0,0,0.99795413
2022-08-02,179.93919372558594,2.0,0,0.9594621
2022-08-03,182.58534240722656,2.0,0,0.98576516
2022-08-04,182.20046997070312,2.0,0,0.82635385
2022-08-05,183.595703125,2.0,0,0.94951963
2022-08-08,185.5394592285156,2.0,0,0.9833349
2022-08-09,183.0087738037109,2.0,2,0.8854055
2022-08-10,188.2337188720703,0.0,0,0.7009322
2022-08-11,188.9361724853516,0.0,0,0.76710826
2022-08-12,192.7947540283203,0.0,0,0.8206823
2022-08-15,193.47792053222656,0.0,0,0.83202076
2022-08-16,193.40098571777344,0.0,0,0.8287933
2022-08-17,190.1485748291016,0.0,2,0.99999464
2022-08-18,191.4091186523437,0.0,2,0.9998729
2022-08-19,187.30035400390625,0.0,2,0.9999999
2022-08-22,183.44178771972656,0.0,2,0.9864401
2022-08-23,183.74005126953125,0.0,2,0.8985509
2022-08-24,185.1448974609375,0.0,0,0.7882146
2022-08-25,188.0220184326172,0.0,2,0.939893
2022-08-26,181.8444366455078,0.0,0,0.999997
2022-08-29,180.17013549804688,0.0,0,0.9997589
2022-08-30,177.6490478515625,0.0,2,0.5368997
2022-08-31,176.57135009765625,0.0,2,0.89525074
2022-09-01,174.64686584472656,2.0,2,0.9990502
2022-09-02,173.2900848388672,2.0,2,0.99749315
2022-09-06,171.57730102539062,2.0,2,0.99466276
2022-09-07,175.31080627441406,0.0,2,0.70528764
2022-09-08,176.7734375,0.0,2,0.8605463
2022-09-09,180.32408142089844,0.0,2,0.98060364
2022-09-12,182.5083770751953,0.0,2,0.99819285
2022-09-13,175.3685302734375,0.0,0,0.99850345
2022-09-14,176.05174255371094,0.0,0,0.99999964
2022-09-15,174.77198791503906,0.0,0,0.99998736
2022-09-16,172.2316436767578,0.0,0,0.9999993
2022-09-19,173.70387268066406,0.0,0,0.9999999
2022-09-20,171.33673095703125,0.0,0,0.9999995
2022-09-21,168.719482421875,0.0,0,0.9999975
2022-09-22,164.91859436035156,0.0,0,0.99999046
2022-09-23,160.99267578125,2.0,0,0.9999912
2022-09-26,158.7883758544922,2.0,2,0.5705275
2022-09-27,159.32998657226562,2.0,2,0.98235255
2022-09-28,164.3692169189453,2.0,2,0.9805068
2022-09-29,160.6841278076172,2.0,2,0.98482406
2022-09-30,159.51377868652344,2.0,2,0.98891675
2022-10-03,163.74053955078125,2.0,0,0.58767396
2022-10-04,170.23057556152344,0.0,0,0.99892527
2022-10-05,168.97317504882812,0.0,0,0.92624813
2022-10-06,168.02529907226562,0.0,0,0.56640196
2022-10-07,163.08282470703125,2.0,2,0.9653795
2022-10-10,162.1736297607422,2.0,2,0.9413151
2022-10-11,162.22198486328125,2.0,0,0.9539898
2022-10-12,161.77708435058594,2.0,0,0.99654883
2022-10-13,165.78134155273438,2.0,0,0.9997414
2022-10-14,161.34181213378906,2.0,0,0.99997675
2022-10-17,166.48741149902344,2.0,0,0.9987067
2022-10-18,168.46054077148438,2.0,0,0.73783034
2022-10-19,165.59759521484375,2.0,0,0.7672007
2022-10-20,163.48904418945312,2.0,2,0.99040633
2022-10-21,167.0387420654297,2.0,0,0.66279405
2022-10-24,167.7544708251953,2.0,0,0.64096034
2022-10-25,172.32943725585938,1.0,0,0.9786791
2022-10-26,173.18060302734375,1.0,0,0.99813724
2022-10-27,173.2192840576172,1.0,0,0.99998033
2022-10-28,177.15585327148438,0.0,0,0.99998355
2022-10-31,177.32029724121094,0.0,0,0.99979585
2022-11-01,177.56210327148438,0.0,0,0.9993631
2022-11-02,171.67172241210938,2.0,0,0.9998543
2022-11-03,170.52072143554688,2.0,0,0.9999896
2022-11-04,172.82269287109375,2.0,0,1.0
2022-11-07,173.6061553955078,1.0,0,1.0
2022-11-08,173.6738739013672,1.0,0,1.0
2022-11-09,168.9054718017578,2.0,0,0.99995995
2022-11-10,179.3031005859375,1.0,0,1.0
2022-11-11,180.7732696533203,0.0,0,1.0
2022-11-14,178.75177001953125,1.0,0,1.0
2022-11-15,181.40196228027344,0.0,0,1.0
2022-11-16,178.2101287841797,0.0,0,1.0
2022-11-17,176.55616760253906,0.0,0,1.0
2022-11-18,177.69752502441406,0.0,0,1.0
2022-11-21,176.76895141601562,0.0,0,1.0
2022-11-22,178.65504455566406,0.0,0,1.0
2022-11-23,179.11929321289062,0.0,0,1.0
2022-11-25,179.49652099609375,0.0,0,1.0
2022-11-28,175.87911987304688,0.0,0,1.0
2022-11-29,176.39173889160156,0.0,0,1.0
2022-11-30,181.22787475585932,0.0,0,1.0
2022-12-01,180.8313140869141,0.0,0,1.0
2022-12-02,181.8855743408203,0.0,0,1.0
2022-12-05,176.87535095214844,0.0,0,1.0
2022-12-06,174.16712951660156,0.0,0,1.0
2022-12-07,173.6544952392578,0.0,0,0.9999999
2022-12-08,174.91189575195312,0.0,0,0.99999964
2022-12-09,172.76466369628906,0.0,2,0.6496423
2022-12-12,174.79583740234375,0.0,0,0.99992764
2022-12-13,176.24362182617188,0.0,0,1.0
2022-12-14,175.0873565673828,0.0,0,0.9999858
2022-12-15,170.70506286621094,2.0,0,0.71052945
2022-12-16,169.4321746826172,2.0,2,0.881674
2022-12-19,167.13897705078125,2.0,2,0.8740872
2022-12-20,168.02322387695312,2.0,2,0.9379871
2022-12-21,170.9188232421875,2.0,2,0.5369061
2022-12-22,168.68394470214844,2.0,2,0.9980426
2022-12-23,169.4515838623047,2.0,2,0.9986494
2022-12-27,168.31472778320312,2.0,2,0.9936219
2022-12-28,165.7008819580078,2.0,2,0.97079134
2022-12-29,169.8985595703125,2.0,2,0.60954505
2022-12-30,169.42242431640625,2.0,0,0.8870047
