Date,Close,Label,Prediction,Prediction_Prob
2023-01-03,168.4896240234375,2.0,2,0.9654137
2023-01-04,170.58843994140625,2.0,0,0.95531887
2023-01-05,168.7616729736328,2.0,2,0.99266386
2023-01-06,172.55123901367188,2.0,0,0.6945779
2023-01-09,172.8427734375,2.0,2,0.5774004
2023-01-10,175.3982696533203,2.0,1,0.9868046
2023-01-11,177.58456420898438,2.0,1,0.78758943
2023-01-12,180.567611694336,2.0,0,0.9750192
2023-01-13,181.7530670166016,2.0,0,0.96309984
2023-01-17,181.5295867919922,2.0,0,0.9845696
2023-01-18,178.5950927734375,2.0,0,0.99971396
2023-01-19,176.8849334716797,2.0,0,0.9999014
2023-01-20,179.8000030517578,2.0,0,0.99993694
2023-01-23,182.025131225586,2.0,0,0.99972516
2023-01-24,181.6364898681641,2.0,0,0.9999212
2023-01-25,182.1417236328125,2.0,0,0.99986565
2023-01-26,183.2203063964844,2.0,0,0.957941
2023-01-27,184.21144104003903,2.0,2,0.78007287
2023-01-30,181.64617919921875,2.0,0,0.8920458
2023-01-31,186.05763244628903,1.0,0,0.6787149
2023-02-01,188.9824066162109,0.0,2,0.86578023
2023-02-02,192.70394897460932,0.0,0,0.6415972
2023-02-03,191.4116058349609,0.0,0,0.98697066
2023-02-06,188.64227294921875,0.0,0,0.9999784
2023-02-07,190.04151916503903,0.0,0,0.9994266
2023-02-08,187.26251220703125,0.0,0,0.99998677
2023-02-09,184.551513671875,0.0,0,0.8365469
2023-02-10,184.92076110839844,0.0,0,0.8284311
2023-02-13,187.1459197998047,0.0,0,0.99835
2023-02-14,187.05845642089844,0.0,0,0.99918133
2023-02-15,188.9532623291016,0.0,0,0.9998129
2023-02-16,187.1459197998047,0.0,0,0.9981553
2023-02-17,187.66091918945312,0.0,0,0.9110908
2023-02-21,182.12228393554688,0.0,2,0.97985065
2023-02-22,182.61785888671875,0.0,0,0.6372842
2023-02-23,183.91993713378903,0.0,0,0.9976344
2023-02-24,182.20005798339844,0.0,0,0.819676
2023-02-27,182.8413543701172,0.0,0,0.99910766
2023-02-28,182.85108947753903,0.0,0,0.99989426
2023-03-01,183.0842742919922,0.0,0,0.9998665
2023-03-02,183.52149963378903,0.0,0,0.99998784
2023-03-03,186.0770721435547,0.0,0,0.9994247
2023-03-06,183.3563537597656,0.0,0,0.9957272
2023-03-07,181.22837829589844,0.0,0,0.9166226
2023-03-08,181.3158569335937,0.0,0,0.82653403
2023-03-09,176.27279663085938,0.0,2,0.7165631
2023-03-10,171.19088745117188,1.0,0,0.5394746
2023-03-13,168.4021759033203,1.0,1,0.43356237
2023-03-14,171.52125549316406,1.0,0,0.9542923
2023-03-15,168.6936798095703,1.0,2,0.7839904
2023-03-16,170.9965362548828,1.0,0,0.80740225
2023-03-17,166.38107299804688,1.0,2,0.9555487
2023-03-20,168.5382080078125,1.0,0,0.9840502
2023-03-21,171.64756774902344,1.0,0,1.0
2023-03-22,166.77947998046875,1.0,0,0.9999999
2023-03-23,166.03921508789062,1.0,0,0.99999976
2023-03-24,167.5411376953125,1.0,0,0.9999865
2023-03-27,169.40391540527344,1.0,0,0.9999976
2023-03-28,169.1600799560547,1.0,0,0.9999627
2023-03-29,171.08135986328125,1.0,0,0.9999999
2023-03-30,170.8472900390625,1.0,0,0.9999602
2023-03-31,173.98765563964844,0.0,0,0.99879587
2023-04-03,174.065673828125,0.0,0,0.5485483
2023-04-04,171.0131072998047,1.0,2,1.0
2023-04-05,169.33560180664062,1.0,2,0.99999475
