Date,Close,Label,Prediction,Prediction_Prob
2020-01-02,261.626220703125,0.0,0,0.9997255
2020-01-03,259.5413818359375,2.0,0,0.9986412
2020-01-06,260.1397399902344,2.0,0,0.9997596
2020-01-07,259.01568603515625,2.0,0,0.99987245
2020-01-08,260.52032470703125,2.0,0,0.99917537
2020-01-09,262.4783020019531,1.0,0,0.99829894
2020-01-10,261.28179931640625,2.0,0,0.9969319
2020-01-13,261.9888610839844,2.0,0,0.92786115
2020-01-14,262.1701354980469,2.0,0,0.9892197
2020-01-15,263.1943359375,0.0,0,0.991437
2020-01-16,265.53302001953125,0.0,0,0.9747029
2020-01-17,265.96661376953125,0.0,0,0.8614524
2020-01-21,264.6607360839844,0.0,0,0.77055764
2020-01-22,264.6426086425781,0.0,0,0.89539737
2020-01-23,264.39764404296875,0.0,0,0.774196
2020-01-24,262.81964111328125,0.0,0,0.99996924
2020-01-27,258.7931213378906,2.0,0,1.0
2020-01-28,260.54351806640625,0.0,0,1.0
2020-01-29,260.54351806640625,0.0,0,1.0
2020-01-30,261.6770324707031,0.0,0,1.0
2020-01-31,256.1269226074219,2.0,0,0.9999989
2020-02-03,257.5415344238281,2.0,0,0.9999982
2020-02-04,261.2236022949219,2.0,0,0.99987495
2020-02-05,265.59478759765625,1.0,0,0.99953544
2020-02-06,266.3928527832031,1.0,0,0.9998658
2020-02-07,264.08038330078125,0.0,0,0.99937797
2020-02-10,265.6764221191406,0.0,0,0.9986234
2020-02-11,265.6674194335937,0.0,0,0.9965508
2020-02-12,268.1886291503906,0.0,0,0.99936193
2020-02-13,267.3724365234375,0.0,0,0.9990752
2020-02-14,267.1185302734375,0.0,0,0.9883682
2020-02-18,265.6764221191406,0.0,0,0.85881346
2020-02-19,266.7193908691406,0.0,2,0.5511251
2020-02-20,265.52227783203125,0.0,0,0.89372325
2020-02-21,263.4888000488281,0.0,0,0.9739367
2020-02-24,254.231185913086,0.0,0,0.995103
2020-02-25,246.1739959716797,0.0,0,0.9970872
2020-02-26,245.3009185791016,0.0,0,0.99996936
2020-02-27,234.16981506347656,2.0,0,0.9999498
2020-02-28,231.49624633789065,2.0,0,0.9999999
2020-03-02,242.8365020751953,0.0,0,0.9999981
2020-03-03,235.8067779541016,0.0,0,0.9999974
2020-03-04,246.3466796875,0.0,0,0.5017886
2020-03-05,237.77110290527344,0.0,0,0.84589094
2020-03-06,235.39756774902344,0.0,1,0.5256704
2020-03-09,217.09133911132807,0.0,1,0.9844823
2020-03-10,227.77685546875,0.0,1,1.0
2020-03-11,214.4723052978516,0.0,1,1.0
2020-03-12,192.89236450195312,0.0,1,1.0
2020-03-13,211.0802764892578,0.0,1,1.0
2020-03-16,184.1439208984375,1.0,1,1.0
2020-03-17,194.1291656494141,0.0,1,1.0
2020-03-18,181.3248291015625,1.0,1,1.0
2020-03-19,183.07080078125,1.0,1,1.0
2020-03-20,175.0368194580078,2.0,1,1.0
2020-03-23,169.77391052246094,2.0,1,1.0
2020-03-24,188.4815216064453,1.0,1,1.0
2020-03-25,193.42526245117188,1.0,1,1.0
2020-03-26,205.2920684814453,1.0,1,1.0
2020-03-27,197.3383636474609,1.0,1,1.0
2020-03-30,203.49513244628903,1.0,1,1.0
2020-03-31,199.9652557373047,1.0,1,1.0
2020-04-01,190.9807586669922,2.0,1,1.0
2020-04-02,195.15835571289065,2.0,1,1.0
2020-04-03,192.09356689453125,2.0,1,1.0
2020-04-06,206.6237335205078,1.0,0,0.85307497
2020-04-07,206.6876220703125,1.0,1,0.99999976
2020-04-08,213.73829650878903,1.0,1,0.99270517
2020-04-09,216.30137634277344,1.0,1,0.999587
2020-04-13,213.4008178710937,1.0,1,0.99993646
2020-04-14,218.61822509765625,1.0,0,0.9512704
2020-04-15,214.4224090576172,1.0,2,0.98882383
2020-04-16,214.65966796875,1.0,2,0.9999938
2020-04-17,221.248779296875,1.0,2,1.0
2020-04-20,215.96463012695312,1.0,2,0.99999964
2020-04-21,210.1055450439453,1.0,2,0.9999989
2020-04-22,214.258056640625,1.0,2,1.0
2020-04-23,214.53184509277344,1.0,2,0.99999976
2020-04-24,217.0506591796875,1.0,2,0.9999974
2020-04-27,220.23573303222656,1.0,2,0.9999958
2020-04-28,220.0258026123047,1.0,2,1.0
2020-04-29,224.91749572753903,0.0,2,0.99992347
2020-04-30,221.96969604492188,0.0,2,0.9997603
2020-05-01,216.5487365722656,1.0,2,0.99996984
2020-05-04,216.6764678955078,1.0,2,0.9998858
2020-05-05,217.9359588623047,1.0,2,0.9972916
2020-05-06,216.1653594970703,1.0,2,0.99980515
2020-05-07,218.03634643554688,1.0,2,0.99974734
2020-05-08,222.3348388671875,0.0,2,0.91957545
