Date,Close,Label,Prediction,Prediction_Prob
2023-01-03,369.257080078125,2.0,2,0.49689057
2023-01-04,372.10784912109375,2.0,2,0.8200207
2023-01-05,367.86083984375,2.0,2,0.95753324
2023-01-06,376.296630859375,1.0,2,0.9931324
2023-01-09,376.083251953125,1.0,2,0.9940479
2023-01-10,378.720703125,1.0,2,0.97717744
2023-01-11,383.51068115234375,1.0,1,0.5860264
2023-01-12,384.9070129394531,1.0,1,0.8244739
2023-01-13,386.4002685546875,0.0,1,0.98061234
2023-01-17,385.69244384765625,0.0,1,0.8851051
2023-01-18,379.6031188964844,2.0,2,0.9488281
2023-01-19,376.8396911621094,2.0,2,0.98189604
2023-01-20,383.8598327636719,2.0,2,0.8844755
2023-01-23,388.465576171875,2.0,0,0.91295844
2023-01-24,388.0486450195313,2.0,0,0.9591768
2023-01-25,388.194091796875,2.0,0,0.5029953
2023-01-26,392.4605102539063,1.0,1,0.9224113
2023-01-27,393.3622131347656,1.0,1,0.8539567
2023-01-30,388.4267883300781,2.0,0,0.4630589
2023-01-31,394.137939453125,1.0,1,0.50991887
2023-02-01,398.3267517089844,1.0,1,0.7085631
2023-02-02,404.1251831054688,1.0,1,0.94321364
2023-02-03,399.8297119140625,1.0,1,0.7217191
2023-02-06,397.3862609863281,0.0,1,0.57933015
2023-02-07,402.5835266113281,0.0,1,0.8590363
2023-02-08,398.1813354492188,0.0,1,0.94251484
2023-02-09,394.72943115234375,0.0,1,0.9544768
2023-02-10,395.6506042480469,0.0,1,0.8131226
2023-02-13,400.2951049804688,0.0,0,0.5550338
2023-02-14,400.1109008789063,0.0,1,0.5344049
2023-02-15,401.4102478027344,0.0,0,0.6840093
2023-02-16,395.8833312988281,0.0,0,0.53293663
2023-02-17,394.8943176269531,0.0,2,0.5552159
2023-02-21,386.9723510742188,1.0,2,0.63531744
2023-02-22,386.4390563964844,1.0,1,0.53298837
2023-02-23,388.4946594238281,0.0,1,0.5864273
2023-02-24,384.3446350097656,0.0,2,0.5900512
2023-02-27,385.6536560058594,0.0,1,0.5462222
2023-02-28,384.228271484375,0.0,1,0.52480656
2023-03-01,382.7544250488281,0.0,2,0.52050114
2023-03-02,385.7311706542969,0.0,2,0.44943067
2023-03-03,391.91748046875,0.0,0,0.8209114
2023-03-06,392.1889953613281,0.0,1,0.63136965
2023-03-07,386.17724609375,0.0,1,0.7075579
2023-03-08,386.8075256347656,0.0,1,0.43425217
2023-03-09,379.67095947265625,1.0,2,0.8969524
