Date,Close,Label,Prediction,Prediction_Prob
2023-01-03,168.4896240234375,2.0,0,0.6278587
2023-01-04,170.58843994140625,2.0,2,0.97126925
2023-01-05,168.7616729736328,2.0,2,0.87488234
2023-01-06,172.55123901367188,2.0,2,0.98620903
2023-01-09,172.8427734375,2.0,0,0.589181
2023-01-10,175.3982696533203,2.0,1,0.72888076
2023-01-11,177.58456420898438,2.0,0,0.5889232
2023-01-12,180.567611694336,2.0,0,0.70391065
2023-01-13,181.7530670166016,2.0,0,0.7751797
2023-01-17,181.5295867919922,2.0,0,0.87834936
2023-01-18,178.5950927734375,2.0,0,0.9999852
2023-01-19,176.8849334716797,2.0,0,0.99994266
2023-01-20,179.8000030517578,2.0,0,0.9997161
2023-01-23,182.025131225586,2.0,0,0.984711
2023-01-24,181.6364898681641,2.0,0,0.99366814
2023-01-25,182.1417236328125,2.0,0,0.9792701
2023-01-26,183.2203063964844,2.0,2,0.5123387
2023-01-27,184.21144104003903,2.0,2,0.84811854
2023-01-30,181.64617919921875,2.0,0,0.99857724
2023-01-31,186.05763244628903,1.0,0,0.662292
2023-02-01,188.9824066162109,0.0,2,0.5401438
2023-02-02,192.70394897460932,0.0,0,0.90871704
2023-02-03,191.4116058349609,0.0,0,0.99576294
2023-02-06,188.64227294921875,0.0,0,0.9999479
2023-02-07,190.04151916503903,0.0,0,0.99866617
2023-02-08,187.26251220703125,1.0,0,0.9999964
2023-02-09,184.551513671875,1.0,0,0.84000236
2023-02-10,184.92076110839844,1.0,0,0.9655474
2023-02-13,187.1459197998047,0.0,0,0.99963903
2023-02-14,187.05845642089844,0.0,0,0.97985464
2023-02-15,188.9532623291016,0.0,0,0.999964
2023-02-16,187.1459197998047,0.0,0,0.8897727
2023-02-17,187.66091918945312,0.0,0,0.91130805
2023-02-21,182.12228393554688,0.0,2,0.98595154
2023-02-22,182.61785888671875,0.0,2,0.9833661
2023-02-23,183.91993713378903,0.0,2,0.8894559
2023-02-24,182.20005798339844,0.0,2,0.67117137
2023-02-27,182.8413543701172,0.0,0,0.78930026
2023-02-28,182.85108947753903,0.0,0,0.96750146
2023-03-01,183.0842742919922,0.0,0,0.98941094
2023-03-02,183.52149963378903,0.0,0,0.999456
2023-03-03,186.0770721435547,0.0,0,0.9869177
2023-03-06,183.3563537597656,0.0,0,0.869538
2023-03-07,181.22837829589844,0.0,0,0.9694101
2023-03-08,181.3158569335937,0.0,0,0.8977986
2023-03-09,176.27279663085938,0.0,0,0.826454
2023-03-10,171.19088745117188,1.0,0,0.9875994
2023-03-13,168.4021759033203,1.0,2,0.7058949
2023-03-14,171.52125549316406,1.0,0,0.8787626
2023-03-15,168.6936798095703,1.0,2,0.9983088
2023-03-16,170.9965362548828,1.0,2,0.9528742
2023-03-17,166.38107299804688,1.0,2,0.99993825
2023-03-20,168.5382080078125,1.0,2,0.9918887
2023-03-21,171.64756774902344,1.0,0,0.97487986
2023-03-22,166.77947998046875,1.0,2,0.53707784
2023-03-23,166.03921508789062,1.0,2,0.68627197
2023-03-24,167.5411376953125,1.0,0,0.98663634
2023-03-27,169.40391540527344,1.0,0,0.9999901
2023-03-28,169.1600799560547,1.0,0,0.99994886
2023-03-29,171.08135986328125,1.0,0,0.9999809
2023-03-30,170.8472900390625,1.0,0,0.9996125
2023-03-31,173.98765563964844,1.0,0,0.9993135
2023-04-03,174.065673828125,1.0,0,0.99659145
2023-04-04,171.0131072998047,1.0,2,0.95385116
2023-04-05,169.33560180664062,1.0,2,0.91395897
2023-04-06,169.5891876220703,1.0,2,0.7041667
2023-04-10,171.40321350097656,1.0,0,0.9999424
2023-04-11,172.7588348388672,0.0,0,0.9999994
2023-04-12,171.49099731445312,1.0,0,0.9994155
2023-04-13,173.76336669921875,0.0,0,0.9999815
2023-04-14,172.14439392089844,0.0,0,0.99999535
2023-04-17,174.35826110839844,0.0,0,0.9973002
2023-04-18,173.6170654296875,0.0,0,0.9980584
2023-04-19,173.84136962890625,0.0,0,0.99087805
2023-04-20,172.94410705566406,0.0,0,0.999863
